epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
174,1035.89,0.25992,0.54522,0.00679,0.82193,0.78939,0.85779,0.85779,0.1495,0.70526,0.00698,0.0031492,0.0031492,0.0031492
175,1041.78,0.27256,0.6101,0.00722,0.78628,0.79724,0.84968,0.84875,0.21294,0.68251,0.01011,0.0031096,0.0031096,0.0031096
176,1047.73,0.26212,0.56678,0.00691,0.79481,0.77725,0.84407,0.84407,0.15236,0.74915,0.00709,0.00307,0.00307,0.00307
177,1053.67,0.25728,0.5549,0.00688,0.85566,0.71071,0.83762,0.83762,0.10741,0.73041,0.00499,0.0030304,0.0030304,0.0030304
178,1059.58,0.27142,0.59687,0.00729,0.76853,0.80783,0.84672,0.8464,0.2094,0.69788,0.00983,0.0029908,0.0029908,0.0029908
179,1065.63,0.25394,0.56396,0.00672,0.78126,0.78643,0.81256,0.81211,0.20628,0.78425,0.00975,0.0029512,0.0029512,0.0029512
180,1071.63,0.26472,0.56035,0.00707,0.77908,0.77285,0.82624,0.8261,0.20768,0.76175,0.00974,0.0029116,0.0029116,0.0029116
181,1077.56,0.24929,0.53872,0.00678,0.79582,0.78357,0.84723,0.84723,0.18675,0.71968,0.00875,0.002872,0.002872,0.002872
182,1083.54,0.24958,0.55162,0.00672,0.73147,0.80839,0.83537,0.83537,0.20442,0.79597,0.00968,0.0028324,0.0028324,0.0028324
183,1089.47,0.25866,0.61718,0.007,0.82951,0.73619,0.84442,0.84442,0.1594,0.69983,0.00748,0.0027928,0.0027928,0.0027928
184,1095.37,0.24426,0.52758,0.00652,0.83588,0.74588,0.84141,0.84141,0.17319,0.73156,0.00812,0.0027532,0.0027532,0.0027532
185,1101.42,0.24927,0.55893,0.00663,0.78833,0.75803,0.83555,0.83555,0.18159,0.79547,0.00855,0.0027136,0.0027136,0.0027136
186,1107.27,0.24414,0.56698,0.00645,0.79819,0.78394,0.84442,0.84369,0.22078,0.72435,0.01053,0.002674,0.002674,0.002674
187,1113.19,0.2337,0.54396,0.00625,0.80648,0.81036,0.86936,0.86823,0.20665,0.66705,0.00979,0.0026344,0.0026344,0.0026344
188,1119.12,0.23435,0.55253,0.00631,0.83756,0.78625,0.85673,0.85575,0.21212,0.71232,0.01008,0.0025948,0.0025948,0.0025948
189,1125,0.2348,0.53389,0.00633,0.77187,0.81656,0.85511,0.85511,0.15655,0.67203,0.00732,0.0025552,0.0025552,0.0025552
190,1130.86,0.23971,0.53893,0.00633,0.84995,0.76511,0.81627,0.81627,0.14967,0.80333,0.00703,0.0025156,0.0025156,0.0025156
191,1136.9,0.23051,0.52758,0.00609,0.81875,0.78373,0.85746,0.85746,0.19577,0.67811,0.00924,0.002476,0.002476,0.002476
192,1142.79,0.24703,0.57689,0.00676,0.89036,0.75901,0.83704,0.83704,0.1686,0.78398,0.00791,0.0024364,0.0024364,0.0024364
193,1148.72,0.24497,0.57432,0.00653,0.84191,0.79984,0.87212,0.87212,0.15119,0.73128,0.00709,0.0023968,0.0023968,0.0023968
194,1154.59,0.22815,0.54134,0.00611,0.82067,0.79133,0.86468,0.86468,0.14702,0.67318,0.0069,0.0023572,0.0023572,0.0023572
195,1160.47,0.2429,0.53778,0.00646,0.85044,0.77654,0.85711,0.85711,0.13587,0.68949,0.00635,0.0023176,0.0023176,0.0023176
196,1166.32,0.23575,0.544,0.00629,0.82466,0.78534,0.85971,0.85971,0.1771,0.66985,0.00834,0.002278,0.002278,0.002278
197,1172.36,0.25049,0.60823,0.00689,0.82341,0.77763,0.86237,0.86237,0.15834,0.69805,0.00742,0.0022384,0.0022384,0.0022384
198,1178.21,0.2409,0.57268,0.00655,0.8294,0.77535,0.85272,0.85272,0.21248,0.77874,0.01004,0.0021988,0.0021988,0.0021988
199,1184.09,0.23593,0.53885,0.0063,0.78392,0.81063,0.85086,0.85086,0.15631,0.73136,0.00728,0.0021592,0.0021592,0.0021592
200,1190,0.22349,0.51633,0.00591,0.78481,0.81427,0.85034,0.85034,0.13135,0.69132,0.00611,0.0021196,0.0021196,0.0021196
201,1195.92,0.22081,0.49268,0.00583,0.76906,0.78829,0.85109,0.85109,0.12261,0.67996,0.00575,0.00208,0.00208,0.00208
202,1202.48,0.23164,0.55218,0.00617,0.77735,0.81803,0.85241,0.85241,0.13598,0.69199,0.00635,0.0020404,0.0020404,0.0020404
203,1208.64,0.23287,0.52476,0.00614,0.78324,0.79061,0.84866,0.84866,0.13878,0.76176,0.0064,0.0020008,0.0020008,0.0020008
204,1214.55,0.23195,0.57765,0.00618,0.85327,0.77405,0.86206,0.86206,0.14405,0.68369,0.00671,0.0019612,0.0019612,0.0019612
205,1220.42,0.23228,0.55824,0.00625,0.85734,0.75905,0.87145,0.87145,0.18687,0.66143,0.00881,0.0019216,0.0019216,0.0019216
206,1226.35,0.2235,0.5297,0.006,0.87037,0.75326,0.8671,0.8671,0.18553,0.68776,0.00876,0.001882,0.001882,0.001882
207,1232.27,0.2178,0.53013,0.00581,0.78395,0.83558,0.87907,0.87907,0.21124,0.63806,0.00996,0.0018424,0.0018424,0.0018424
208,1238.19,0.21465,0.54773,0.0057,0.78663,0.83423,0.86531,0.86531,0.14923,0.67794,0.00694,0.0018028,0.0018028,0.0018028
209,1244.17,0.21346,0.50779,0.00574,0.79611,0.82503,0.87771,0.87771,0.14765,0.63978,0.00691,0.0017632,0.0017632,0.0017632
210,1250.09,0.22337,0.53317,0.00601,0.81362,0.82144,0.88603,0.88603,0.17756,0.63068,0.00835,0.0017236,0.0017236,0.0017236
211,1255.98,0.22075,0.50373,0.00576,0.83443,0.79028,0.87708,0.87708,0.17715,0.64331,0.00835,0.001684,0.001684,0.001684
212,1261.82,0.21851,0.50912,0.00589,0.80777,0.811,0.87528,0.87528,0.1638,0.67052,0.00768,0.0016444,0.0016444,0.0016444
213,1267.69,0.21299,0.52135,0.00577,0.82144,0.78756,0.85998,0.85904,0.15505,0.68618,0.00722,0.0016048,0.0016048,0.0016048
214,1273.5,0.2168,0.51974,0.00578,0.84572,0.77083,0.87345,0.87345,0.11868,0.63631,0.00553,0.0015652,0.0015652,0.0015652
215,1279.49,0.22974,0.54579,0.00609,0.77964,0.83562,0.86197,0.86169,0.11603,0.67804,0.00533,0.0015256,0.0015256,0.0015256
216,1285.39,0.2084,0.53066,0.00556,0.76897,0.8434,0.87277,0.87277,0.12428,0.6142,0.00578,0.001486,0.001486,0.001486
217,1291.25,0.21652,0.49723,0.00568,0.80262,0.84506,0.87739,0.87739,0.15448,0.62622,0.00726,0.0014464,0.0014464,0.0014464
218,1297.02,0.20978,0.49446,0.0057,0.75632,0.86902,0.8799,0.8799,0.14202,0.6462,0.0067,0.0014068,0.0014068,0.0014068
219,1302.85,0.21005,0.51806,0.00547,0.83212,0.78337,0.8796,0.8796,0.16423,0.63807,0.00771,0.0013672,0.0013672,0.0013672
220,1308.82,0.21801,0.52904,0.00588,0.85772,0.77825,0.87415,0.87415,0.16,0.63516,0.00754,0.0013276,0.0013276,0.0013276
221,1314.72,0.19656,0.47247,0.00531,0.78315,0.82313,0.86318,0.86223,0.15817,0.70399,0.00736,0.001288,0.001288,0.001288
222,1320.57,0.20732,0.5337,0.00551,0.8135,0.79584,0.8702,0.8702,0.15755,0.68,0.0074,0.0012484,0.0012484,0.0012484
223,1326.52,0.2089,0.4861,0.00554,0.84639,0.74955,0.8555,0.85537,0.12756,0.74991,0.00594,0.0012088,0.0012088,0.0012088
224,1332.34,0.20822,0.50359,0.00562,0.81621,0.8243,0.8743,0.8743,0.16247,0.67784,0.00764,0.0011692,0.0011692,0.0011692
225,1338.18,0.22409,0.57942,0.00615,0.83992,0.80724,0.87869,0.87869,0.12942,0.64568,0.00611,0.0011296,0.0011296,0.0011296
226,1344.19,0.19458,0.4715,0.00505,0.88891,0.76656,0.87346,0.87268,0.12803,0.66883,0.00596,0.00109,0.00109,0.00109
227,1350.01,0.21007,0.53207,0.0057,0.8309,0.78478,0.86298,0.86298,0.14989,0.70812,0.00704,0.0010504,0.0010504,0.0010504
228,1355.84,0.20519,0.51061,0.0057,0.85861,0.78182,0.87385,0.87385,0.15063,0.64515,0.00707,0.0010108,0.0010108,0.0010108
229,1361.74,0.21691,0.5382,0.00597,0.8471,0.78254,0.86433,0.86433,0.15176,0.66571,0.0071,0.0009712,0.0009712,0.0009712
230,1367.6,0.18684,0.46615,0.00513,0.82362,0.7907,0.86949,0.86949,0.15068,0.64658,0.00709,0.0009316,0.0009316,0.0009316
231,1373.61,0.18624,0.49266,0.00505,0.81956,0.78297,0.86973,0.86973,0.14196,0.6643,0.00666,0.000892,0.000892,0.000892
232,1379.43,0.19107,0.47363,0.00519,0.80161,0.80053,0.87202,0.87156,0.13743,0.66355,0.00644,0.0008524,0.0008524,0.0008524
233,1385.37,0.19383,0.50264,0.00516,0.79926,0.81275,0.86865,0.86865,0.12987,0.66894,0.00607,0.0008128,0.0008128,0.0008128
234,1391.24,0.1937,0.51074,0.00506,0.83382,0.77216,0.86072,0.86072,0.14166,0.68908,0.00666,0.0007732,0.0007732,0.0007732
235,1397.15,0.19786,0.50544,0.0054,0.79553,0.8062,0.86979,0.86979,0.1278,0.69226,0.00595,0.0007336,0.0007336,0.0007336
236,1403.05,0.19925,0.48741,0.00551,0.76725,0.82241,0.85673,0.85673,0.13748,0.72476,0.00641,0.000694,0.000694,0.000694
237,1409.02,0.20338,0.48227,0.00538,0.82517,0.78085,0.86447,0.86447,0.155,0.67838,0.00734,0.0006544,0.0006544,0.0006544
238,1414.9,0.19565,0.56122,0.00527,0.82966,0.79221,0.87299,0.87299,0.1662,0.66878,0.00782,0.0006148,0.0006148,0.0006148
239,1420.76,0.19661,0.48488,0.00519,0.7937,0.78849,0.86374,0.86374,0.1782,0.7109,0.00839,0.0005752,0.0005752,0.0005752
240,1426.62,0.2014,0.52462,0.00545,0.80698,0.79705,0.86908,0.86908,0.15618,0.67808,0.00735,0.0005356,0.0005356,0.0005356
241,1433.67,0.12276,0.51847,0.00564,0.79943,0.74136,0.83158,0.8289,0.19081,0.88334,0.00902,0.000496,0.000496,0.000496
242,1439.37,0.11499,0.29503,0.00529,0.75785,0.77347,0.80328,0.79273,0.26505,0.93333,0.01257,0.0004564,0.0004564,0.0004564
243,1445.21,0.10996,0.18492,0.00504,0.73476,0.79646,0.8306,0.80655,0.29298,0.87831,0.01392,0.0004168,0.0004168,0.0004168
244,1450.93,0.09994,0.13277,0.00455,0.74907,0.76519,0.83987,0.81498,0.29991,0.86751,0.01426,0.0003772,0.0003772,0.0003772
245,1456.61,0.09746,0.1084,0.00445,0.77342,0.75526,0.83834,0.82531,0.27881,0.85487,0.0132,0.0003376,0.0003376,0.0003376
246,1462.29,0.08388,0.1114,0.0038,0.73396,0.81801,0.84968,0.83756,0.27516,0.80563,0.01303,0.000298,0.000298,0.000298
247,1468.02,0.07985,0.10489,0.00355,0.75484,0.78905,0.84855,0.8386,0.26719,0.81131,0.01267,0.0002584,0.0002584,0.0002584
248,1473.7,0.08327,0.10718,0.00373,0.78017,0.75872,0.84146,0.83682,0.24765,0.82899,0.01175,0.0002188,0.0002188,0.0002188
249,1479.54,0.08119,0.08521,0.0036,0.69839,0.85072,0.83557,0.83167,0.24686,0.84466,0.01167,0.0001792,0.0001792,0.0001792
250,1485.21,0.07388,0.08869,0.0033,0.74871,0.79236,0.83776,0.83376,0.25098,0.82803,0.01189,0.0001396,0.0001396,0.0001396
