epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
105,2308.09,0.33931,0.59266,0.00895,0.88904,0.79781,0.88008,0.87573,0.2108,0.61629,0.00998,0.0058816,0.0058816,0.0058816
106,2330.16,0.34374,0.62521,0.0091,0.80763,0.84592,0.86814,0.84655,0.30277,0.64592,0.01442,0.005842,0.005842,0.005842
107,2351.98,0.34995,0.606,0.00928,0.82942,0.74384,0.81635,0.80507,0.2454,0.80821,0.01151,0.0058024,0.0058024,0.0058024
108,2373.88,0.33755,0.62412,0.00906,0.79469,0.75009,0.83214,0.82555,0.2243,0.72345,0.01061,0.0057628,0.0057628,0.0057628
109,2395.74,0.34126,0.61047,0.00917,0.79119,0.78645,0.83634,0.83444,0.1837,0.79218,0.00867,0.0057232,0.0057232,0.0057232
110,2417.52,0.34336,0.60422,0.00917,0.81173,0.76467,0.84393,0.81903,0.31251,0.73231,0.01487,0.0056836,0.0056836,0.0056836
111,2439.33,0.35261,0.62442,0.00938,0.80833,0.83304,0.86205,0.86017,0.25141,0.63623,0.01182,0.005644,0.005644,0.005644
112,2461.33,0.34343,0.62255,0.00917,0.77655,0.85746,0.85964,0.85718,0.22727,0.66174,0.01079,0.0056044,0.0056044,0.0056044
113,2483.01,0.33903,0.58237,0.00906,0.73992,0.84718,0.85364,0.83441,0.28729,0.75407,0.01371,0.0055648,0.0055648,0.0055648
114,2504.54,0.32746,0.57529,0.00863,0.77439,0.81065,0.83268,0.83022,0.24061,0.86892,0.01138,0.0055252,0.0055252,0.0055252
115,2526.17,0.32919,0.58009,0.00858,0.7386,0.77032,0.78768,0.78366,0.21555,0.92638,0.01026,0.0054856,0.0054856,0.0054856
116,2547.81,0.35319,0.63603,0.00951,0.83488,0.75313,0.8235,0.82235,0.2381,0.80565,0.01125,0.005446,0.005446,0.005446
117,2569.45,0.34492,0.59758,0.00926,0.80115,0.85554,0.8594,0.8594,0.158,0.68897,0.00745,0.0054064,0.0054064,0.0054064
118,2591.19,0.32929,0.55554,0.00871,0.72505,0.76115,0.78365,0.78241,0.18321,0.85633,0.00863,0.0053668,0.0053668,0.0053668
119,2613.06,0.33466,0.56197,0.00879,0.85093,0.80937,0.85201,0.84423,0.2408,0.65368,0.01135,0.0053272,0.0053272,0.0053272
120,2634.97,0.33189,0.55005,0.00874,0.88137,0.74791,0.81447,0.76265,0.37263,0.88532,0.01793,0.0052876,0.0052876,0.0052876
121,2656.79,0.32309,0.56666,0.00873,0.86348,0.82489,0.86294,0.83154,0.33492,0.66267,0.01597,0.005248,0.005248,0.005248
122,2678.82,0.33011,0.58255,0.00874,0.85018,0.83115,0.89319,0.88224,0.29902,0.62726,0.01418,0.0052084,0.0052084,0.0052084
123,2700.84,0.31888,0.54032,0.00844,0.76291,0.84266,0.8616,0.85745,0.23383,0.66289,0.01116,0.0051688,0.0051688,0.0051688
