epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
181,3193.7,0.22981,0.48402,0.0061,0.79405,0.79382,0.82818,0.82818,0.13698,0.72621,0.00636,0.002872,0.002872,0.002872
182,3211.29,0.22052,0.44811,0.00572,0.911,0.80521,0.86902,0.86902,0.14772,0.63349,0.00681,0.0028324,0.0028324,0.0028324
183,3228.77,0.21989,0.45694,0.00572,0.81274,0.79725,0.8345,0.8345,0.15241,0.7301,0.00709,0.0027928,0.0027928,0.0027928
184,3246.3,0.22185,0.45012,0.00582,0.80865,0.74053,0.79238,0.79238,0.1386,0.89673,0.00635,0.0027532,0.0027532,0.0027532
185,3263.81,0.2153,0.41904,0.00568,0.80337,0.80383,0.8475,0.8475,0.10967,0.69158,0.00502,0.0027136,0.0027136,0.0027136
186,3281.32,0.22219,0.45184,0.00584,0.78394,0.81878,0.83916,0.83916,0.12114,0.72767,0.00561,0.002674,0.002674,0.002674
187,3298.82,0.21119,0.41979,0.00554,0.81129,0.79914,0.8443,0.8443,0.12201,0.7406,0.00566,0.0026344,0.0026344,0.0026344
188,3316.35,0.20988,0.46232,0.00565,0.84959,0.72716,0.84323,0.84323,0.11577,0.81275,0.00532,0.0025948,0.0025948,0.0025948
189,3333.98,0.21676,0.44697,0.00575,0.87604,0.74498,0.8436,0.8436,0.13367,0.75512,0.0062,0.0025552,0.0025552,0.0025552
190,3351.41,0.21532,0.45027,0.00562,0.7609,0.76919,0.79669,0.79669,0.12176,0.7998,0.00569,0.0025156,0.0025156,0.0025156
191,3368.99,0.19948,0.44315,0.00519,0.87646,0.70756,0.80966,0.80966,0.12581,0.80349,0.00581,0.002476,0.002476,0.002476
192,3388.58,0.20902,0.45184,0.00551,0.83647,0.78611,0.84967,0.84967,0.11442,0.6781,0.00523,0.0024364,0.0024364,0.0024364
193,3406.16,0.21692,0.44285,0.00566,0.78299,0.75566,0.79508,0.79508,0.12192,0.85261,0.00565,0.0023968,0.0023968,0.0023968
194,3423.8,0.20225,0.44593,0.00531,0.76996,0.83148,0.85525,0.85525,0.14841,0.76367,0.00691,0.0023572,0.0023572,0.0023572
195,3441.3,0.21114,0.43284,0.0057,0.81972,0.85083,0.86087,0.86087,0.12494,0.69874,0.00581,0.0023176,0.0023176,0.0023176
196,3458.77,0.20952,0.43875,0.00553,0.82692,0.83932,0.86442,0.86442,0.1308,0.72979,0.00607,0.002278,0.002278,0.002278
197,3476.24,0.20511,0.41939,0.00546,0.86091,0.80936,0.86072,0.86072,0.12929,0.65677,0.00603,0.0022384,0.0022384,0.0022384
198,3493.72,0.19463,0.45173,0.00513,0.85808,0.80711,0.84854,0.84854,0.11203,0.69989,0.00516,0.0021988,0.0021988,0.0021988
199,3511.21,0.20371,0.43154,0.00527,0.82678,0.8642,0.85655,0.85655,0.15731,0.73292,0.00735,0.0021592,0.0021592,0.0021592
200,3528.85,0.20177,0.42561,0.00535,0.82764,0.81378,0.83768,0.83768,0.18641,0.84388,0.00878,0.0021196,0.0021196,0.0021196
201,3546.37,0.19837,0.39577,0.0052,0.87113,0.81897,0.85279,0.85279,0.13424,0.68378,0.00627,0.00208,0.00208,0.00208
202,3563.99,0.1961,0.44592,0.00524,0.85686,0.8264,0.86287,0.86287,0.14362,0.6631,0.00675,0.0020404,0.0020404,0.0020404
203,3581.49,0.19381,0.4235,0.00511,0.89,0.77137,0.85831,0.85831,0.14644,0.67738,0.00686,0.0020008,0.0020008,0.0020008
204,3599.03,0.19261,0.42109,0.00509,0.85404,0.84546,0.87799,0.87799,0.13854,0.65674,0.00645,0.0019612,0.0019612,0.0019612
205,3617.05,0.19546,0.44492,0.00525,0.82723,0.86213,0.86886,0.86886,0.10039,0.71652,0.00459,0.0019216,0.0019216,0.0019216
206,3634.49,0.19836,0.44106,0.00523,0.8852,0.7842,0.86358,0.86358,0.10335,0.7092,0.00474,0.001882,0.001882,0.001882
207,3651.97,0.18553,0.41872,0.00482,0.80049,0.82115,0.82562,0.82562,0.11859,0.80384,0.0055,0.0018424,0.0018424,0.0018424
208,3670.29,0.18001,0.40236,0.00471,0.83859,0.85186,0.85888,0.85888,0.13023,0.68577,0.00605,0.0018028,0.0018028,0.0018028
209,3687.74,0.1766,0.397,0.00462,0.81107,0.78927,0.83045,0.83045,0.11639,0.82615,0.00546,0.0017632,0.0017632,0.0017632
210,3705.17,0.17719,0.37923,0.00466,0.83396,0.77738,0.86586,0.86586,0.14632,0.7298,0.00678,0.0017236,0.0017236,0.0017236
211,3722.79,0.19355,0.43319,0.00516,0.8765,0.8291,0.86909,0.86909,0.12959,0.66559,0.00606,0.001684,0.001684,0.001684
212,3740.4,0.17388,0.4198,0.00457,0.83601,0.84194,0.87365,0.87365,0.12766,0.6619,0.00591,0.0016444,0.0016444,0.0016444
213,3757.91,0.18684,0.39268,0.00494,0.85666,0.80359,0.85994,0.85994,0.11498,0.68864,0.00534,0.0016048,0.0016048,0.0016048
214,3775.4,0.18365,0.36601,0.00476,0.78166,0.83756,0.86202,0.86202,0.11685,0.75291,0.00542,0.0015652,0.0015652,0.0015652
215,3792.88,0.18145,0.41501,0.00474,0.81956,0.81139,0.85135,0.85135,0.14458,0.76555,0.00677,0.0015256,0.0015256,0.0015256
216,3810.5,0.17798,0.38994,0.00478,0.81023,0.8316,0.85213,0.85213,0.13027,0.76093,0.00605,0.001486,0.001486,0.001486
217,3828.03,0.17416,0.4104,0.00456,0.81937,0.83477,0.85316,0.85316,0.131,0.72637,0.00605,0.0014464,0.0014464,0.0014464
218,3845.53,0.17676,0.43026,0.0047,0.86101,0.79384,0.86166,0.86166,0.13021,0.67232,0.00604,0.0014068,0.0014068,0.0014068
219,3863.02,0.17871,0.39973,0.00466,0.84499,0.79986,0.85568,0.85463,0.14307,0.6781,0.00671,0.0013672,0.0013672,0.0013672
220,3880.48,0.17544,0.41256,0.00471,0.83021,0.77983,0.8474,0.8474,0.12378,0.72477,0.00576,0.0013276,0.0013276,0.0013276
221,3897.97,0.17026,0.3885,0.00459,0.77873,0.82359,0.84425,0.84425,0.11656,0.82171,0.00544,0.001288,0.001288,0.001288
222,3915.72,0.17049,0.38287,0.00446,0.8,0.78524,0.84051,0.84051,0.12008,0.86614,0.00559,0.0012484,0.0012484,0.0012484
223,3933.19,0.16649,0.3942,0.00442,0.89313,0.77364,0.86305,0.86305,0.12653,0.78018,0.00595,0.0012088,0.0012088,0.0012088
224,3950.66,0.16693,0.40269,0.00454,0.8412,0.82638,0.87102,0.86752,0.13301,0.73023,0.0062,0.0011692,0.0011692,0.0011692
225,3968.48,0.16674,0.38882,0.00441,0.90252,0.77383,0.86248,0.86248,0.12464,0.72752,0.00577,0.0011296,0.0011296,0.0011296
226,3986.3,0.16354,0.34443,0.00435,0.82675,0.86007,0.87014,0.87014,0.12112,0.71348,0.00566,0.00109,0.00109,0.00109
227,4005.67,0.16147,0.40176,0.00432,0.88154,0.79208,0.86924,0.86924,0.11314,0.70744,0.00525,0.0010504,0.0010504,0.0010504
228,4023.24,0.16839,0.38234,0.00455,0.85805,0.78537,0.86059,0.86059,0.11926,0.7057,0.00553,0.0010108,0.0010108,0.0010108
229,4040.74,0.15828,0.38173,0.00419,0.91604,0.78543,0.86858,0.86858,0.12742,0.69632,0.00594,0.0009712,0.0009712,0.0009712
230,4058.24,0.16573,0.40009,0.00445,0.87205,0.83579,0.87191,0.87191,0.12271,0.65059,0.00573,0.0009316,0.0009316,0.0009316
231,4075.7,0.15827,0.40327,0.0041,0.85748,0.82031,0.87508,0.87508,0.11338,0.64065,0.00526,0.000892,0.000892,0.000892
232,4093.5,0.15894,0.40731,0.00421,0.81248,0.84315,0.86687,0.86687,0.11497,0.65323,0.00534,0.0008524,0.0008524,0.0008524
233,4110.98,0.16111,0.39252,0.00438,0.85511,0.82369,0.86207,0.86207,0.11856,0.65996,0.0055,0.0008128,0.0008128,0.0008128
234,4128.45,0.15797,0.38984,0.00423,0.82194,0.84495,0.85379,0.85379,0.11531,0.69141,0.00536,0.0007732,0.0007732,0.0007732
235,4145.93,0.15618,0.38965,0.00417,0.8431,0.84589,0.85853,0.85853,0.12151,0.70344,0.00561,0.0007336,0.0007336,0.0007336
236,4163.41,0.14726,0.37701,0.00394,0.83568,0.86412,0.87302,0.87302,0.13044,0.6763,0.0061,0.000694,0.000694,0.000694
237,4181.05,0.1605,0.36635,0.00431,0.83706,0.82695,0.86859,0.86859,0.11561,0.70216,0.00535,0.0006544,0.0006544,0.0006544
238,4198.58,0.1472,0.3741,0.00391,0.80518,0.85176,0.86169,0.86169,0.11075,0.68689,0.00514,0.0006148,0.0006148,0.0006148
239,4216.34,0.14605,0.3476,0.00387,0.80917,0.84466,0.86295,0.86295,0.1168,0.6812,0.00541,0.0005752,0.0005752,0.0005752
240,4233.8,0.15889,0.39139,0.00428,0.84202,0.82853,0.86294,0.86294,0.11206,0.66844,0.00518,0.0005356,0.0005356,0.0005356
241,4252.56,0.08957,0.35023,0.00403,0.8388,0.7596,0.81898,0.81898,0.13386,0.90136,0.00623,0.000496,0.000496,0.000496
242,4270.41,0.08325,0.16537,0.00381,0.80927,0.73502,0.79603,0.7921,0.18511,1.00573,0.0087,0.0004564,0.0004564,0.0004564
243,4288.79,0.08684,0.09182,0.00395,0.7854,0.69616,0.77476,0.76935,0.22028,1.10543,0.01039,0.0004168,0.0004168,0.0004168
244,4306.29,0.07514,0.09686,0.00337,0.75701,0.6969,0.76441,0.76158,0.20712,1.16817,0.00976,0.0003772,0.0003772,0.0003772
245,4323.74,0.07322,0.07951,0.00334,0.79018,0.7092,0.76497,0.7622,0.21334,1.11903,0.01007,0.0003376,0.0003376,0.0003376
246,4341.22,0.06431,0.06649,0.00286,0.833,0.7172,0.8011,0.79794,0.20861,1.00436,0.00985,0.000298,0.000298,0.000298
247,4358.84,0.06759,0.07409,0.00305,0.8234,0.72943,0.81071,0.80811,0.19452,0.96433,0.00917,0.0002584,0.0002584,0.0002584
248,4376.32,0.06582,0.05568,0.00297,0.86673,0.70922,0.81511,0.81232,0.19741,0.94945,0.0093,0.0002188,0.0002188,0.0002188
249,4393.76,0.06081,0.0586,0.00268,0.83189,0.75417,0.82038,0.81925,0.19114,0.92144,0.00901,0.0001792,0.0001792,0.0001792
250,4411.23,0.06478,0.06303,0.00292,0.78363,0.76363,0.8057,0.8031,0.19211,0.9798,0.00909,0.0001396,0.0001396,0.0001396
